Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,product.metafields.custom.material,product.metafields.custom.fit,product.metafields.custom.length,product.metafields.custom.model_height,product.metafields.custom.model_size,product.metafields.custom.fabric,product.metafields.custom.care,product.metafields.custom.season,product.metafields.custom.style,product.metafields.custom.occasion
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Siyah,Beden,44,PAN-001-SIY-44,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Siyah,Beden,46,PAN-001-SIY-46,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Vizon,Beden,36,PAN-001-VIZ-36,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Vizon,Beden,38,PAN-001-VIZ-38,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Vizon,Beden,40,PAN-001-VIZ-40,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Vizon,Beden,42,PAN-001-VIZ-42,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Vizon,Beden,44,PAN-001-VIZ-44,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Vizon,Beden,46,PAN-001-VIZ-46,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Taş,Beden,36,PAN-001-TAS-36,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Taş,Beden,38,PAN-001-TAS-38,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Taş,Beden,40,PAN-001-TAS-40,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Taş,Beden,42,PAN-001-TAS-42,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Taş,Beden,44,PAN-001-TAS-44,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
bol-paca-krep-tesettur-pantolon,,,,,,,,Renk,Taş,Beden,46,PAN-001-TAS-46,390,shopify,22,deny,manual,899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
yuksek-bel-palazzo-tesettur-pantolon,Yüksek Bel Palazzo Tesettür Pantolon,"<p>Palazzo genişliği ayakkabıyı örter; yüksek bel tuniği içine almaz.</p><h3>Ürün özellikleri</h3><ul><li>Palazzo</li><li>Yüksek bel</li><li>Aerobin</li><li>Fermuarlı bel</li><li>Ütü çizgisi yok</li></ul><p><strong>Kalıp:</strong> Palazzo</p><p><strong>Kumaş:</strong> Aerobin</p><p><strong>Kullanım:</strong> Günlük / Ofis</p><p><strong>Kombin önerisi:</strong> Dar kesim tunik veya kısa gömlek üst ile dengeleyin.</p><p><strong>Bakım:</strong> Askıda kurutun. Buharlı ütü.</p><p><em>Demo Modest kataloğu için hazırlanmış DEMO üründür. Gerçek stok, gerçek marka veya gerçek satış verisi değildir.</em></p>",Demo Modest,Apparel & Accessories > Clothing > Pants,Tesettür Pantolon,"tesettur, pantolon, kadin, palazzo, aerobin, indirim, yaz",TRUE,Renk,Ekru,Beden,36,PAN-002-EKR-36,400,shopify,8,deny,manual,999.00,1299.00,TRUE,TRUE,,,Ekru yüksek bel palazzo tesettür pantolon,FALSE,Yüksek Bel Palazzo Tesettür Pantolon | Demo Modest,Aerobin palazzo tesettür pantolonu indirimli DEMO fiyatla inceleyin. Gerçek kampanya değildir. Varyant ve rozet davranışını denemek için kurgulanmıştır.,active,%100 Polyester,Palazzo,110 cm,176 cm,36,Aerobin,Askıda kurutun. Buharlı ütü.,İlkbahar / Yaz,Modern,Günlük / Ofis
yuksek-bel-palazzo-tesettur-pantolon,,,,,,,,Renk,Ekru,Beden,38,PAN-002-EKR-38,400,shopify,8,deny,manual,999.00,1299.00,TRUE,TRUE,,,,,,,,,,,,,,,,,
yuksek-bel-palazzo-tesettur-pantolon,,,,,,,,Renk,Ekru,Beden,40,PAN-002-EKR-40,400,shopify,8,deny,manual,999.00,1299.00,TRUE,TRUE,,,,,,,,,,,,,,,,,
yuksek-bel-palazzo-tesettur-pantolon,,,,,,,,Renk,Ekru,Beden,42,PAN-002-EKR-42,400,shopify,8,deny,manual,999.00,1299.00,TRUE,TRUE,,,,,,,,,,,,,,,,,
yuksek-bel-palazzo-tesettur-pantolon,,,,,,,,Renk,Ekru,Beden,44,PAN-002-EKR-44,400,shopify,8,deny,manual,999.00,1299.00,TRUE,TRUE,,,,,,,,,,,,,,,,,
yuksek-bel-palazzo-tesettur-pantolon,,,,,,,,Renk,Siyah,Beden,36,PAN-002-SIY-36,400,shopify,8,deny,manual,999.00,1299.00,TRUE,TRUE,,,,,,,,,,,,,,,,,
yuksek-bel-palazzo-tesettur-pantolon,,,,,,,,Renk,Siyah,Beden,38,PAN-002-SIY-38,400,shopify,8,deny,manual,999.00,1299.00,TRUE,TRUE,,,,,,,,,,,,,,,,,
yuksek-bel-palazzo-tesettur-pantolon,,,,,,,,Renk,Siyah,Beden,40,PAN-002-SIY-40,400,shopify,8,deny,manual,999.00,1299.00,TRUE,TRUE,,,,,,,,,,,,,,,,,
yuksek-bel-palazzo-tesettur-pantolon,,,,,,,,Renk,Siyah,Beden,42,PAN-002-SIY-42,400,shopify,8,deny,manual,999.00,1299.00,TRUE,TRUE,,,,,,,,,,,,,,,,,
yuksek-bel-palazzo-tesettur-pantolon,,,,,,,,Renk,Siyah,Beden,44,PAN-002-SIY-44,400,shopify,8,deny,manual,999.00,1299.00,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,Relax Fit Beli Lastikli Tesettür Pantolon,"<p>Lastik bel oturuşu sıkmaz; relax paça ev ve yolculukta durur.</p><h3>Ürün özellikleri</h3><ul><li>Beli lastikli</li><li>Relax fit</li><li>Viskon karışım</li><li>İki cep</li><li>Büyük beden aralığı</li></ul><p><strong>Kalıp:</strong> Relax Fit</p><p><strong>Kumaş:</strong> Viskon karışım</p><p><strong>Kullanım:</strong> Günlük</p><p><strong>Kombin önerisi:</strong> Oversize tunik veya uzun tshirt yerine kapalı yaka tunik seçin.</p><p><strong>Bakım:</strong> 30 derecede yıkayın. Sıkmayın.</p><p><em>Demo Modest kataloğu için hazırlanmış DEMO üründür. Gerçek stok, gerçek marka veya gerçek satış verisi değildir.</em></p>",Demo Modest,Apparel & Accessories > Clothing > Pants,Tesettür Pantolon,"tesettur, pantolon, kadin, relax-fit, lastik-bel, gunluk, buyuk-beden",TRUE,Renk,Antrasit,Beden,38,PAN-003-ANT-38,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,Antrasit beli lastikli tesettür pantolon,FALSE,Relax Fit Beli Lastikli Tesettür Pantolon | Demo Modest,Lastik bel relax tesettür pantolonu 38–50 beden DEMO aralığında inceleyin. DEMO katalog kaydıdır; gerçek stok veya marka ürünü değildir. İncelemeden önce beden,active,%70 Viskon %30 Polyester,Relax Fit,104 cm,167 cm,42,Viskon karışım,30 derecede yıkayın. Sıkmayın.,Dört mevsim,Rahat,Günlük
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Antrasit,Beden,40,PAN-003-ANT-40,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Antrasit,Beden,42,PAN-003-ANT-42,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Antrasit,Beden,44,PAN-003-ANT-44,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Antrasit,Beden,46,PAN-003-ANT-46,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Antrasit,Beden,48,PAN-003-ANT-48,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Antrasit,Beden,50,PAN-003-ANT-50,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Camel,Beden,38,PAN-003-CAM-38,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Camel,Beden,40,PAN-003-CAM-40,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Camel,Beden,42,PAN-003-CAM-42,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Camel,Beden,44,PAN-003-CAM-44,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Camel,Beden,46,PAN-003-CAM-46,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Camel,Beden,48,PAN-003-CAM-48,370,shopify,13,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
beli-lastikli-relax-fit-tesettur-pantolon,,,,,,,,Renk,Camel,Beden,50,PAN-003-CAM-50,370,shopify,0,deny,manual,799.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,Minimal Fermuarlı Ferace,"<p>Fermuar çizgisi sade durur; astar rüzgârı keser.</p><h3>Ürün özellikleri</h3><ul><li>Ön fermuar</li><li>Astarlı</li><li>Regular kalıp</li><li>Uzun kol</li><li>Yan yırtmaç</li></ul><p><strong>Kalıp:</strong> Regular</p><p><strong>Kumaş:</strong> Astarlı krep</p><p><strong>Kullanım:</strong> Günlük / Dışarı</p><p><strong>Kombin önerisi:</strong> İçine düz bir takım veya elbise; boyu iç parçanın altına insin.</p><p><strong>Bakım:</strong> Kuru temizleme önerilir. Düşük ısıda ütüleyin.</p><p><em>Demo Modest kataloğu için hazırlanmış DEMO üründür. Gerçek stok, gerçek marka veya gerçek satış verisi değildir.</em></p>",Demo Modest,Apparel & Accessories > Clothing > Outerwear,Tesettür Ferace,"tesettur, ferace, kadin, minimal, dis-giyim, yeni-sezon, kis",TRUE,Renk,Siyah,Beden,36,FER-001-SIY-36,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,Siyah minimal fermuarlı ferace,FALSE,Minimal Fermuarlı Ferace | Demo Modest Katalog tesettür giyi,Sade fermuarlı tesettür feraceyi dış katman olarak inceleyin. Demo Modest DEMO kaydı. Tema testi için hazırlanmıştır; satış verisi içermez. İncelemeden önce,active,%100 Polyester,Regular,140 cm,174 cm,38,Astarlı krep,Kuru temizleme önerilir. Düşük ısıda ütüleyin.,Sonbahar / Kış,Minimal,Günlük / Dışarı
minimal-fermuarli-ferace,,,,,,,,Renk,Siyah,Beden,38,FER-001-SIY-38,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Siyah,Beden,40,FER-001-SIY-40,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Siyah,Beden,42,FER-001-SIY-42,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Siyah,Beden,44,FER-001-SIY-44,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Siyah,Beden,46,FER-001-SIY-46,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Vizon,Beden,36,FER-001-VIZ-36,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Vizon,Beden,38,FER-001-VIZ-38,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Vizon,Beden,40,FER-001-VIZ-40,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Vizon,Beden,42,FER-001-VIZ-42,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Vizon,Beden,44,FER-001-VIZ-44,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Vizon,Beden,46,FER-001-VIZ-46,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Lacivert,Beden,36,FER-001-LAC-36,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Lacivert,Beden,38,FER-001-LAC-38,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Lacivert,Beden,40,FER-001-LAC-40,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Lacivert,Beden,42,FER-001-LAC-42,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Lacivert,Beden,44,FER-001-LAC-44,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
minimal-fermuarli-ferace,,,,,,,,Renk,Lacivert,Beden,46,FER-001-LAC-46,620,shopify,11,deny,manual,1899.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,Klasik Düğmeli Tesettür Ferace,"<p>Düğme sırası klasik okunur; omuz pedi yoktur.</p><h3>Ürün özellikleri</h3><ul><li>Ön düğme</li><li>Kapüşonsuz</li><li>Regular</li><li>Derin cep</li><li>Uzun boy</li></ul><p><strong>Kalıp:</strong> Regular</p><p><strong>Kumaş:</strong> Krep</p><p><strong>Kullanım:</strong> Günlük</p><p><strong>Kombin önerisi:</strong> İç kombin açık renk kalsın; ferace koyu kalsın.</p><p><strong>Bakım:</strong> Kuru temizleme. Buharlı ütü.</p><p><em>Demo Modest kataloğu için hazırlanmış DEMO üründür. Gerçek stok, gerçek marka veya gerçek satış verisi değildir.</em></p>",Demo Modest,Apparel & Accessories > Clothing > Outerwear,Tesettür Ferace,"tesettur, ferace, kadin, klasik, dis-giyim, cok-satan, kis",TRUE,Renk,Kahve,Beden,36,FER-002-KAH-36,650,shopify,0,deny,manual,2099.00,,TRUE,TRUE,,,Kahve klasik düğmeli tesettür ferace,FALSE,Klasik Düğmeli Tesettür Ferace | Demo Modest Katalog,Düğmeli klasik tesettür feraceyi günlük dış katman olarak inceleyin. DEMO üründür. Görseller sonradan eklenebilir; sahte görsel adresi yoktur.,active,%100 Polyester,Regular,142 cm,170 cm,40,Krep,Kuru temizleme. Buharlı ütü.,Sonbahar / Kış,Klasik,Günlük
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Kahve,Beden,38,FER-002-KAH-38,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Kahve,Beden,40,FER-002-KAH-40,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Kahve,Beden,42,FER-002-KAH-42,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Kahve,Beden,44,FER-002-KAH-44,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Kahve,Beden,46,FER-002-KAH-46,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Kahve,Beden,48,FER-002-KAH-48,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Siyah,Beden,36,FER-002-SIY-36,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Siyah,Beden,38,FER-002-SIY-38,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Siyah,Beden,40,FER-002-SIY-40,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Siyah,Beden,42,FER-002-SIY-42,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Siyah,Beden,44,FER-002-SIY-44,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Siyah,Beden,46,FER-002-SIY-46,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
klasik-dugmeli-tesettur-ferace,,,,,,,,Renk,Siyah,Beden,48,FER-002-SIY-48,650,shopify,15,deny,manual,2099.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
hafif-dokulu-yazlik-tesettur-ferace,Hafif Dokulu Yazlık Tesettür Ferace,"<p>Yazlık ferace astarsızdır; kumaş hava alır.</p><h3>Ürün özellikleri</h3><ul><li>Hafif doku</li><li>Astarsız</li><li>Açık kesim</li><li>Uzun kol</li><li>Yan yırtmaç</li></ul><p><strong>Kalıp:</strong> Rahat</p><p><strong>Kumaş:</strong> Viskon</p><p><strong>Kullanım:</strong> Günlük / Seyahat</p><p><strong>Kombin önerisi:</strong> İçine ince bir elbise; feraceyi açık bırakabilirsiniz.</p><p><strong>Bakım:</strong> Soğuk yıkayın. Askıda kurutun.</p><p><em>Demo Modest kataloğu için hazırlanmış DEMO üründür. Gerçek stok, gerçek marka veya gerçek satış verisi değildir.</em></p>",Demo Modest,Apparel & Accessories > Clothing > Outerwear,Tesettür Ferace,"tesettur, ferace, kadin, yazlik, viskon, dis-giyim, sinirli-stok, yaz",TRUE,Renk,Ekru,Beden,38,FER-003-EKR-38,480,shopify,2,deny,manual,1599.00,,TRUE,TRUE,,,Ekru hafif yazlık tesettür ferace,FALSE,Hafif Dokulu Yazlık Tesettür Ferace | Demo Modest Katalog,Astarsız yazlık tesettür feraceyi sınırlı DEMO stokla inceleyin. Gerçek envanter değildir. Fiyatlar DEMO birimdir; canlı pazar fiyatı değildir.,active,%100 Viskon,Rahat,136 cm,172 cm,38,Viskon,Soğuk yıkayın. Askıda kurutun.,İlkbahar / Yaz,Hafif,Günlük / Seyahat
hafif-dokulu-yazlik-tesettur-ferace,,,,,,,,Renk,Ekru,Beden,40,FER-003-EKR-40,480,shopify,2,deny,manual,1599.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
hafif-dokulu-yazlik-tesettur-ferace,,,,,,,,Renk,Ekru,Beden,42,FER-003-EKR-42,480,shopify,2,deny,manual,1599.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
hafif-dokulu-yazlik-tesettur-ferace,,,,,,,,Renk,Ekru,Beden,44,FER-003-EKR-44,480,shopify,2,deny,manual,1599.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
hafif-dokulu-yazlik-tesettur-ferace,,,,,,,,Renk,Adaçayı,Beden,38,FER-003-ADA-38,480,shopify,2,deny,manual,1599.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
hafif-dokulu-yazlik-tesettur-ferace,,,,,,,,Renk,Adaçayı,Beden,40,FER-003-ADA-40,480,shopify,2,deny,manual,1599.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
hafif-dokulu-yazlik-tesettur-ferace,,,,,,,,Renk,Adaçayı,Beden,42,FER-003-ADA-42,480,shopify,2,deny,manual,1599.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
hafif-dokulu-yazlik-tesettur-ferace,,,,,,,,Renk,Adaçayı,Beden,44,FER-003-ADA-44,480,shopify,2,deny,manual,1599.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,Soft Dokulu Oversize Tesettür Kap,"<p>Oversize kap omuzu düşürür; yumuşak yüzey kışlık sertlikte değildir.</p><h3>Ürün özellikleri</h3><ul><li>Oversize</li><li>Soft doku</li><li>Çıtçıt kapama</li><li>Derin cep</li><li>Kapüşonsuz</li></ul><p><strong>Kalıp:</strong> Oversize</p><p><strong>Kumaş:</strong> Soft krep</p><p><strong>Kullanım:</strong> Günlük</p><p><strong>Kombin önerisi:</strong> İçine dar bir takım; kap bel hizasını örtmesin diye kemer eklemeyin.</p><p><strong>Bakım:</strong> Kuru temizleme önerilir.</p><p><em>Demo Modest kataloğu için hazırlanmış DEMO üründür. Gerçek stok, gerçek marka veya gerçek satış verisi değildir.</em></p>",Demo Modest,Apparel & Accessories > Clothing > Outerwear,Tesettür Kap,"tesettur, kap, kadin, oversize, dis-giyim, yeni-sezon, sonbahar",TRUE,Renk,Vizon,Beden,36,KAP-001-VIZ-36,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,Vizon soft oversize tesettür kap,FALSE,Soft Dokulu Oversize Tesettür Kap | Demo Modest Katalog,Yumuşak dokulu oversize tesettür kapı sonbahar katmanı olarak inceleyin. DEMO kayıttır. Varyant ve rozet davranışını denemek için kurgulanmıştır.,active,%100 Polyester,Oversize,130 cm,175 cm,38,Soft krep,Kuru temizleme önerilir.,Sonbahar / Kış,Oversize,Günlük
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Vizon,Beden,38,KAP-001-VIZ-38,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Vizon,Beden,40,KAP-001-VIZ-40,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Vizon,Beden,42,KAP-001-VIZ-42,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Vizon,Beden,44,KAP-001-VIZ-44,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Sütlü Kahve,Beden,36,KAP-001-SUT-36,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Sütlü Kahve,Beden,38,KAP-001-SUT-38,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Sütlü Kahve,Beden,40,KAP-001-SUT-40,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Sütlü Kahve,Beden,42,KAP-001-SUT-42,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Sütlü Kahve,Beden,44,KAP-001-SUT-44,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Antrasit,Beden,36,KAP-001-ANT-36,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Antrasit,Beden,38,KAP-001-ANT-38,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Antrasit,Beden,40,KAP-001-ANT-40,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Antrasit,Beden,42,KAP-001-ANT-42,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
soft-dokulu-oversize-tesettur-kap,,,,,,,,Renk,Antrasit,Beden,44,KAP-001-ANT-44,680,shopify,10,deny,manual,2299.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,
